,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Burkina Faso,Burundi,Cambodia (Kampuchea),Cameroon,Canada,Central African Republic,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,DR Congo (Zaire),Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Ivory Coast,Jamaica,Jordan,Kenya,Kingdom of eSwatini (Swaziland),Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar (Malagasy),Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar (Burma),Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,North Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia (Soviet Union),Rwanda,Saudi Arabia,Senegal,Serbia (Yugoslavia),Sierra Leone,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia),Antigua & Barbuda,Barbados,Belize,Costa Rica,Dominica,Dominican Republic,Greece,Malawi,
2012-10-31,657,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,7,0,0,13,0,0,0,0,49,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,44,0,0,46,9,0,0,0,0,19,0,0,0,0,10,0,0,0,3,0,9,0,0,3,0,0,0,99,0,0,0,0,0,132,0,191,0,0,0,0,29,0,0,0,28,0,0,0,0,0,0,126,0,7,0,0,43,0,5895,0,0,23,0,0,0,84,0,0,0,0,0,0,1,61,0,0,0,0,0,0,0,0,0,0,0
2012-11-30,414,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,267,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,0,0,113,198,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,25,0,0,132,0,0,0,11,0,0,0,0,0,135,0,105,0,4,0,0,13,0,0,0,13,12,0,0,0,0,0,162,0,47,0,0,25,0,5196,0,1,13,0,0,0,99,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
2012-12-31,308,0,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,36,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,120,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,102,0,0,0,0,0,61,0,175,0,0,0,0,3,0,0,0,27,1,0,0,0,0,0,171,0,135,0,0,53,0,5515,0,0,15,0,0,1,31,0,0,0,0,0,0,1,66,0,0,0,0,0,0,0,0,0,0,0
2013-01-31,301,0,46,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,175,0,0,0,0,0,22,0,0,0,0,0,0,0,2,0,0,279,0,0,113,0,0,0,68,0,0,0,0,0,103,0,412,0,0,0,0,16,0,0,0,30,0,0,0,0,0,0,108,0,30,0,0,426,0,5516,3,0,9,0,0,0,19,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0
2013-02-28,381,0,21,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,12,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,12,0,154,0,0,0,0,0,15,0,0,0,0,2,0,0,1,0,0,256,0,0,49,0,0,0,47,0,0,0,0,0,85,0,394,0,0,0,0,2,0,0,0,32,0,0,6,0,0,0,115,0,100,0,0,317,0,6139,0,0,32,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0
2013-03-31,480,0,8,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,9,0,0,0,140,0,0,16,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,147,0,0,4,0,0,2,0,0,0,0,7,0,0,0,0,70,161,0,0,82,0,0,0,71,0,0,0,0,0,146,0,303,0,0,0,0,3,0,0,0,32,0,0,0,0,0,0,68,0,5,0,0,11,0,6008,0,0,16,0,0,0,1,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0
2013-04-30,495,0,14,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,0,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,72,0,0,6,46,0,0,0,0,0,389,0,419,0,0,0,0,27,0,0,0,26,0,0,2,0,0,0,78,0,14,0,0,297,0,5157,0,0,21,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
2013-05-31,868,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,0,0,22,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,330,0,0,0,0,0,31,0,0,0,0,25,0,0,0,0,0,10,0,0,32,0,0,0,15,0,0,0,0,29,268,0,385,0,0,0,0,41,0,0,0,25,0,0,0,0,0,0,98,0,53,0,0,185,0,4917,0,0,32,0,0,0,52,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2013-06-30,813,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,70,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,334,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,0,7,0,0,38,0,0,7,13,0,0,0,0,2,174,0,271,0,0,0,0,18,0,0,0,31,0,0,0,0,0,0,63,0,0,0,0,115,0,4173,0,0,22,0,0,3,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
2013-07-31,1084,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,223,0,0,29,0,0,0,0,336,0,81,0,0,4,0,0,0,0,0,0,98,0,0,0,0,70,0,0,588,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,45,0,0,0,9,0,0,0,0,0,261,0,262,0,0,0,0,75,0,0,0,24,3,0,0,0,0,0,87,0,19,0,0,124,0,4269,0,0,14,0,0,9,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2013-08-31,749,0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,81,0,0,14,0,0,0,0,173,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,3,56,1,2,449,0,0,0,0,0,8,0,0,0,0,73,0,0,3,0,0,5,0,0,91,0,0,2,22,0,0,0,0,0,259,0,96,0,0,0,3,26,0,0,0,26,1,0,0,0,0,0,110,0,0,0,5,196,0,5985,0,0,29,0,0,8,1,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
2013-09-30,763,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,0,9,0,0,0,0,66,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,487,2,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,7,0,0,40,0,0,0,32,0,0,0,0,0,721,0,169,0,0,0,0,260,0,0,0,24,0,0,0,0,0,0,65,0,0,0,0,84,0,4744,0,0,18,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0
2013-10-31,519,0,5,0,0,0,0,0,1,0,7,0,0,0,0,0,0,14,0,1,0,0,0,211,0,0,3,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52,0,9,505,3,0,0,0,0,12,0,0,0,0,13,0,0,0,0,0,11,0,0,16,0,0,14,6,0,0,0,0,0,377,0,70,0,0,0,0,30,0,0,0,23,0,0,0,0,0,0,94,0,43,0,0,5,0,5211,0,0,33,0,0,8,1,0,0,0,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0
2013-11-30,473,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,10,0,0,0,0,82,0,9,0,0,24,0,0,0,0,0,0,0,0,0,0,0,45,1,0,332,3,0,0,0,0,3,0,0,0,0,0,0,0,20,0,0,7,0,0,16,0,0,13,15,0,0,0,0,0,251,0,38,0,0,0,0,8,0,0,0,31,0,0,0,0,0,0,81,0,2,0,0,142,0,4854,0,0,11,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0
2013-12-31,348,0,7,0,0,0,0,0,1,0,11,0,0,0,0,0,0,8,0,0,0,1,0,1318,0,0,25,0,0,0,0,173,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,41,0,0,387,3,0,0,0,0,25,0,0,0,0,36,0,0,7,0,0,19,0,0,5,0,0,3,4,0,0,0,0,0,274,0,80,0,0,0,0,20,0,0,0,61,0,0,0,0,0,0,76,0,1536,0,0,50,0,4798,0,0,12,0,0,1,0,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,0,0,0,0
2014-01-31,439,0,26,0,0,0,0,0,4,0,2,0,0,0,0,0,0,3,0,0,0,0,0,930,0,0,25,0,0,0,0,65,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,646,3,0,0,0,0,16,0,0,0,0,33,0,0,34,0,0,11,0,0,21,0,0,11,41,0,0,0,0,0,286,0,210,0,0,0,0,74,0,0,0,19,0,0,0,0,0,0,85,0,285,0,0,86,0,5798,0,0,12,0,0,2,1,0,6,0,0,0,0,9,41,0,0,0,0,0,0,0,0,0,0,0
2014-02-28,468,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,0,0,8,0,0,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,486,1,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,30,0,0,28,0,0,1,2,0,0,0,0,0,538,0,209,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,76,0,212,0,0,225,0,5796,0,0,19,0,0,4,0,0,82,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0
2014-03-31,460,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,218,0,0,8,0,0,0,0,44,0,9,0,0,101,0,0,0,0,0,0,0,0,0,0,0,43,0,0,310,7,0,0,0,0,4,0,0,0,0,29,0,0,0,0,0,12,0,0,28,0,0,5,0,0,0,0,0,0,1302,0,62,0,0,0,0,27,0,0,0,10,0,0,0,0,0,0,116,0,76,0,0,364,0,5235,0,0,4,0,0,0,0,0,2,0,0,0,0,8,79,0,0,0,0,0,0,0,0,0,0,0
2014-04-30,531,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,11,0,0,0,0,35,0,37,0,0,7,0,0,0,0,0,0,0,0,0,0,0,76,0,0,396,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17,0,0,43,0,0,1,32,0,0,0,0,0,582,0,240,0,0,0,1,63,0,0,0,14,0,0,0,0,0,0,129,0,960,0,0,26,0,6059,0,0,5,0,0,1,0,0,23,0,0,0,0,4,167,0,0,0,0,0,0,0,0,0,0,0
2014-05-31,822,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,43,0,216,0,0,11,0,0,0,1,60,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,77,0,0,458,0,0,0,0,0,59,0,0,0,0,0,0,0,93,0,0,94,0,0,43,0,0,2,6,0,0,0,0,0,1374,0,175,0,0,0,0,34,0,0,0,19,0,0,0,0,0,0,118,0,71,0,0,148,0,5549,0,0,7,0,0,7,1,0,213,0,0,0,0,5,353,0,0,0,0,0,0,0,0,0,0,0
2014-06-30,1035,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,27,0,270,0,0,7,0,0,0,0,71,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,2,4486,5,0,0,0,0,99,0,0,0,0,1,0,0,31,0,0,1,0,0,38,0,0,12,13,0,0,0,0,0,862,0,681,0,0,0,4,31,0,0,0,8,0,0,0,0,0,0,61,0,23,0,0,170,0,4513,0,0,3,0,0,0,0,0,273,0,0,0,0,5,280,0,0,0,0,0,0,0,0,0,0,0
2014-07-31,878,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,47,0,0,16,0,0,0,0,7,0,53,0,0,5,0,0,0,0,0,0,0,0,0,0,0,54,2,0,1770,1783,0,0,0,0,35,0,0,0,0,2,0,0,265,0,0,63,0,0,11,0,0,1,4,0,0,0,0,0,624,0,272,0,0,0,0,69,0,0,0,5,0,0,0,0,0,0,124,0,370,0,0,83,0,5288,1,0,19,0,0,23,0,7,742,0,0,0,0,5,252,0,0,0,0,0,0,0,0,0,0,0
2014-08-31,1116,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,55,0,52,16,0,3,0,0,0,0,58,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,54,5,0,2102,601,0,0,0,0,15,0,0,0,0,128,0,0,84,0,0,3,0,0,12,0,0,0,7,0,0,0,0,5,1207,0,159,0,0,0,0,12,0,0,0,13,0,0,0,0,0,0,72,0,161,0,0,329,0,5495,2,0,5,0,0,5,1,0,1144,0,0,0,0,3,153,0,0,0,0,0,0,0,0,0,0,0
2014-09-30,1066,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,166,0,41,0,0,42,0,0,0,0,21,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39,0,0,1370,2,0,0,0,0,8,0,0,0,0,1,0,0,137,0,0,8,0,0,47,0,0,0,12,0,0,0,0,0,922,0,319,0,0,0,1,39,0,0,0,4,0,0,0,0,0,0,90,0,267,0,0,59,0,4972,0,0,6,0,0,1,4,0,542,0,0,0,0,4,312,0,0,0,0,0,0,0,0,0,0,0
2014-10-31,826,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,197,0,134,0,0,1,0,0,0,0,165,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,3,1739,1,0,0,0,0,1,0,0,0,0,26,0,0,376,0,0,35,0,0,17,0,0,0,32,0,0,0,0,0,937,0,316,0,0,0,8,28,0,0,0,25,0,0,0,0,0,0,204,0,16,0,0,27,0,5288,0,0,1,0,0,0,4,0,248,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0
2014-11-30,820,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,202,0,121,0,0,3,0,0,0,0,171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,1119,6,0,0,0,0,53,0,0,0,0,0,0,0,90,0,0,4,0,0,34,0,0,0,23,0,0,0,0,0,750,0,421,0,0,0,0,59,0,0,0,10,0,0,0,0,0,0,94,0,37,0,0,161,0,4398,0,0,13,0,0,6,0,0,196,0,0,0,0,2,253,0,0,0,0,0,0,0,0,0,0,0
2014-12-31,1138,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,0,235,0,175,0,0,22,0,0,0,0,109,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,130,0,0,1286,1,0,0,0,0,37,0,0,0,0,3,0,0,121,0,0,6,0,0,35,0,0,0,7,0,0,0,0,0,939,0,572,0,0,0,0,32,0,0,0,38,0,0,0,0,0,0,78,0,0,0,0,45,0,3892,0,0,6,0,0,1,0,0,189,0,0,0,0,2,140,0,0,0,0,0,0,0,0,0,0,0
2015-01-31,749,0,1,0,0,11,0,0,12,0,2,0,0,0,0,0,0,1,0,43,0,324,0,59,5,0,2,0,0,0,0,25,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,10,48,0,0,895,0,0,0,0,0,9,0,0,0,0,33,0,0,200,0,0,67,0,0,43,0,0,0,0,0,0,0,0,0,913,0,374,0,0,0,0,95,0,0,0,2,0,0,0,0,0,0,92,0,25,0,0,391,0,3001,0,0,7,0,0,2,0,0,573,0,0,0,0,1,62,0,0,0,0,0,0,0,0,0,0,0
2015-02-28,1163,0,1,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,572,0,86,7,0,12,0,0,0,0,105,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,0,0,980,1,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,9,0,0,25,0,0,0,181,0,0,0,0,196,2075,0,151,0,0,0,0,89,0,0,0,13,0,0,0,0,0,0,103,0,70,0,0,148,0,3711,0,0,2,0,0,4,0,0,381,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0
2015-03-31,1013,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,9,0,72,1,5,5,0,0,0,0,29,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,8,31,0,0,979,0,0,0,0,0,12,0,0,0,0,3,0,0,90,0,0,6,0,0,38,0,0,0,104,0,0,0,0,47,1213,0,356,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,47,0,259,0,0,466,0,3203,0,0,5,0,0,35,3,0,58,0,0,0,0,3,600,0,0,0,0,0,0,0,0,0,0,0
2015-04-30,1079,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,16,0,10,14,0,15,0,0,0,0,73,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,0,10,688,0,0,0,0,0,159,0,0,0,0,4,0,0,111,0,0,31,0,0,32,0,0,0,135,0,0,0,0,76,552,0,236,0,0,0,0,24,0,0,0,8,0,6,0,0,0,0,52,0,41,0,0,373,0,3774,0,0,8,0,0,18,1,0,51,0,0,0,0,3,1325,0,0,0,0,0,0,0,0,0,0,0
2015-05-31,1860,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,5,0,33,37,0,50,0,0,0,0,147,0,42,0,0,25,0,0,0,0,0,0,0,0,0,0,7,54,0,0,1068,0,0,0,0,0,99,0,0,0,0,0,0,0,160,0,0,32,0,0,110,0,0,0,16,0,0,0,0,5,872,0,258,0,0,0,0,41,0,0,0,0,0,59,0,0,0,0,71,0,94,0,0,361,0,5354,0,0,9,0,0,4,0,0,91,0,0,0,0,3,985,0,0,0,0,0,0,0,0,0,0,0
2015-06-30,1481,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,0,0,0,2,0,2,44,0,19,0,0,0,0,35,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,5,144,0,0,755,1,0,0,0,1,43,0,26,0,0,66,0,0,174,0,0,18,0,0,46,0,0,0,26,0,0,0,0,76,406,0,242,0,0,0,0,26,0,0,0,6,0,5,0,0,0,0,140,0,26,0,0,167,0,4771,0,0,7,0,0,44,4,0,122,0,0,0,0,2,962,0,0,0,0,0,0,0,0,0,0,0
2015-07-31,1114,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,58,0,41,167,0,3,0,0,0,0,18,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,4,56,0,5,1357,1,0,0,0,0,20,0,0,1,0,0,0,0,173,0,0,15,0,0,93,0,0,0,37,0,0,0,0,30,812,0,70,0,0,0,1,32,0,0,0,7,0,4,0,0,0,0,199,0,25,0,0,224,0,3498,0,0,15,0,0,5,59,0,82,0,0,0,0,1,1118,0,0,0,0,0,0,0,0,0,0,0
2015-08-31,1785,0,13,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,4,0,65,0,111,9,0,2,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,64,3,6,940,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,20,0,0,79,0,0,0,1,0,0,0,0,0,468,0,278,0,0,0,1,51,0,0,0,6,0,10,0,0,0,0,184,0,0,0,0,94,0,3957,0,0,9,0,0,5,167,0,93,0,0,0,0,6,505,0,0,0,0,0,0,0,0,0,0,0
2015-09-30,1575,0,2,0,0,4,0,0,10,0,3,0,0,0,0,0,0,4,0,5,0,54,0,73,0,0,8,0,0,0,0,22,0,242,0,0,0,0,0,0,0,0,1,0,0,0,0,8,46,0,4,1044,0,0,0,0,0,3,0,0,0,0,0,0,0,78,0,0,9,0,0,16,0,0,0,80,0,0,0,0,15,434,0,180,0,0,0,6,10,0,0,0,2,0,10,0,0,0,0,110,0,36,0,0,51,0,3165,0,0,7,0,0,0,129,0,36,0,0,0,0,4,936,0,0,0,0,0,0,0,0,0,0,0
2015-10-31,1984,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,37,0,21,0,58,69,0,27,0,0,0,0,59,0,226,0,0,0,0,0,0,0,0,0,3,0,0,0,1,47,0,0,597,8,0,0,0,0,0,0,0,0,0,35,0,0,25,0,0,0,0,0,16,0,0,0,39,0,0,0,0,32,474,0,113,0,0,0,0,30,0,0,0,15,0,7,0,0,0,0,35,0,321,0,0,34,0,3557,0,0,8,0,0,3,224,0,45,0,0,0,0,4,532,0,0,0,0,0,0,0,0,0,0,0
2015-11-30,854,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,12,0,122,0,83,17,0,1,0,0,0,0,69,0,20,0,0,95,133,0,0,0,0,19,0,0,0,0,2,43,1,0,671,4,0,0,0,0,1,0,0,0,0,46,0,0,77,0,0,3,0,0,104,0,0,0,7,0,0,0,0,48,484,0,92,0,0,0,0,6,0,0,0,18,0,6,0,0,0,0,98,0,23,0,0,54,0,3461,0,0,4,0,0,17,139,0,63,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0
2015-12-31,1114,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,110,0,11,0,18,27,0,0,0,0,0,0,67,0,0,1,0,139,0,0,0,0,0,0,0,0,0,0,6,23,0,0,1010,1,0,0,0,0,9,0,0,0,0,13,0,0,35,0,0,46,0,0,16,0,0,0,5,0,0,0,0,2,367,0,104,0,0,0,1,51,0,0,0,1,0,6,0,0,0,0,111,0,11,0,0,102,0,3408,0,0,3,0,0,0,322,0,34,0,0,14,0,5,578,0,0,0,0,0,0,0,0,0,0,0
2016-01-31,1019,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25,3,0,101,0,6,5,0,7,0,0,0,0,43,0,17,0,0,54,0,0,0,0,0,0,0,0,0,0,0,74,0,0,819,1,0,0,0,0,12,0,0,0,0,15,0,0,112,0,0,6,0,0,33,0,0,0,0,0,0,0,0,6,410,0,129,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,316,0,62,0,0,374,0,3602,0,0,3,0,0,0,137,0,47,0,0,0,0,9,247,0,0,0,0,0,0,0,0,0,0,0
2016-02-29,1346,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,109,0,11,1,0,13,0,0,0,0,42,0,1,0,0,79,0,0,0,0,0,0,0,0,0,0,0,71,0,0,1045,0,0,0,0,0,6,0,0,0,0,7,0,0,159,0,0,20,0,0,115,0,0,7,1,0,0,0,0,0,711,0,115,0,0,0,0,114,0,0,0,4,0,5,0,0,0,0,135,0,229,0,0,282,0,4368,0,0,3,0,0,4,116,7,56,0,0,0,0,8,147,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,1177,0,20,0,0,0,0,0,2,0,2,33,0,0,0,0,0,1,0,4,0,35,0,5,0,0,11,0,0,0,0,34,0,17,0,0,25,0,0,0,0,0,2,0,0,0,0,0,67,0,0,937,4,0,49,0,8,3,0,0,0,0,22,0,0,120,0,0,3,0,0,14,0,0,3,2,0,0,0,0,7,537,0,232,0,0,0,0,33,0,0,0,4,0,1,0,0,0,0,447,0,7,0,0,235,0,2382,0,0,13,0,0,71,104,0,63,0,0,0,0,3,485,0,0,0,0,0,0,0,0,0,0,0
2016-04-30,1578,0,11,0,0,0,0,0,128,0,2,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,2,0,47,0,0,9,0,7,0,0,166,0,0,0,0,0,0,0,0,0,0,0,38,0,0,701,0,0,0,0,0,5,0,0,0,0,2,0,0,109,0,0,8,0,0,18,0,0,22,7,0,0,0,0,5,260,0,93,0,0,0,10,71,0,0,0,3,0,2,0,0,0,0,151,0,9,0,0,437,0,2690,0,0,9,0,0,0,105,0,56,0,0,0,0,5,248,0,0,0,0,0,0,0,0,0,0,0
2016-05-31,1896,0,24,0,0,0,0,0,5,0,2,0,0,0,0,0,0,4,0,10,0,24,0,7,0,0,13,0,0,0,0,73,0,93,0,0,3,0,0,0,0,0,0,0,0,0,0,0,56,0,5,1389,3,0,0,0,0,7,0,0,0,0,0,0,0,168,0,0,36,0,0,17,0,0,0,12,0,0,0,0,18,307,0,46,0,0,0,0,18,0,0,0,17,0,0,0,0,0,0,123,0,1,0,0,77,0,2622,0,0,2,0,0,4,128,0,75,0,0,0,0,2,224,0,0,0,0,0,0,0,0,0,0,0
2016-06-30,1518,0,15,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,82,0,3,0,0,6,0,0,0,0,11,0,1,0,25,26,0,0,0,0,0,0,0,0,0,0,0,57,0,26,1063,1,0,0,0,7,32,0,0,0,0,5,0,0,235,0,0,5,0,0,18,0,0,2,9,0,0,0,0,103,261,0,16,0,0,1,0,18,0,0,0,15,0,0,0,0,0,0,283,0,63,0,0,91,0,3822,0,0,8,0,0,0,134,0,61,0,0,0,0,4,375,0,0,0,0,0,0,0,0,0,0,0
2016-07-31,1310,0,0,2,0,0,0,0,1,0,42,0,0,0,0,0,0,0,0,7,0,24,0,0,0,0,5,0,0,0,0,139,0,4,0,0,0,87,0,0,0,0,0,0,0,0,0,0,67,0,8,765,2,0,0,0,0,7,0,0,0,0,3,0,0,195,0,0,60,0,0,54,0,0,6,5,0,0,0,0,0,180,0,15,0,0,0,0,88,0,0,0,0,2,39,0,0,0,0,98,2,378,0,0,63,0,3430,0,0,6,0,0,1,375,0,88,0,0,0,0,5,325,0,0,0,0,0,0,0,0,0,0,0
2016-08-31,1875,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,20,0,6,0,31,0,0,5,0,3,0,0,0,0,271,0,47,0,0,97,0,0,0,0,0,0,0,0,0,0,10,45,0,4,594,0,0,0,0,0,7,0,0,0,0,1,0,0,210,0,0,20,0,0,87,0,0,11,2,0,0,0,0,0,426,0,131,0,0,0,0,63,0,0,0,9,3,60,0,0,0,0,147,0,180,0,0,32,0,2761,0,0,5,0,0,6,122,0,61,0,0,0,0,4,440,0,0,0,0,0,0,0,0,0,0,0
